# Shopify Product Taxonomy - Categories: 2024-10-unstable
# Format: {GID} : {Ancestor name} > ... > {Category name}

gid://shopify/TaxonomyCategory/ap                : Hayvanlar ve Evcil Hayvan Ürünleri
gid://shopify/TaxonomyCategory/so-1-10-7         : Yazılım > Bilgisayar Yazılımları > Multimedya ve Tasarım Yazılımları > Müzik Besteleme Yazılımları
gid://shopify/TaxonomyCategory/so-1-10-8         : Yazılım > Bilgisayar Yazılımları > Multimedya ve Tasarım Yazılımları > Ses Montaj Yazılımları
gid://shopify/TaxonomyCategory/so-1-10-9         : Yazılım > Bilgisayar Yazılımları > Multimedya ve Tasarım Yazılımları > Görüntü Montaj Yazılımları
gid://shopify/TaxonomyCategory/so-1-10-10        : Yazılım > Bilgisayar Yazılımları > Multimedya ve Tasarım Yazılımları > Web Tasarımı Yazılımları
gid://shopify/TaxonomyCategory/so-1-11           : Yazılım > Bilgisayar Yazılımları > Ağ Yazılımları
gid://shopify/TaxonomyCategory/so-1-12           : Yazılım > Bilgisayar Yazılımları > Ofis Uygulama Yazılımları
gid://shopify/TaxonomyCategory/so-1-13           : Yazılım > Bilgisayar Yazılımları > İşletim Sistemleri
gid://shopify/TaxonomyCategory/so-1-14           : Yazılım > Bilgisayar Yazılımları > Geri Yükleme Diskleri
gid://shopify/TaxonomyCategory/so-2              : Yazılım > Dijital Ürünler ve Elektronik Para
gid://shopify/TaxonomyCategory/so-2-1            : Yazılım > Dijital Ürünler ve Elektronik Para > Bilgisayar Simgeleri
gid://shopify/TaxonomyCategory/so-2-2            : Yazılım > Dijital Ürünler ve Elektronik Para > Masaüstü Duvar Kağıtları
gid://shopify/TaxonomyCategory/so-2-3            : Yazılım > Dijital Ürünler ve Elektronik Para > Dijital Sanat Eseri
gid://shopify/TaxonomyCategory/so-2-4            : Yazılım > Dijital Ürünler ve Elektronik Para > Belge Şablonları
gid://shopify/TaxonomyCategory/so-2-5            : Yazılım > Dijital Ürünler ve Elektronik Para > Yazı Tipleri
gid://shopify/TaxonomyCategory/so-2-6            : Yazılım > Dijital Ürünler ve Elektronik Para > Stok Fotoğraflar ve Video Görüntüsü
gid://shopify/TaxonomyCategory/so-2-7            : Yazılım > Dijital Ürünler ve Elektronik Para > Sanal Para
gid://shopify/TaxonomyCategory/so-3              : Yazılım > Video Oyun Yazılımları
gid://shopify/TaxonomyCategory/sg                : Spor Malzemeleri
gid://shopify/TaxonomyCategory/sg-1              : Spor Malzemeleri > Spor Ekipmanları
gid://shopify/TaxonomyCategory/sg-1-1            : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu
gid://shopify/TaxonomyCategory/sg-1-1-1          : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Eldivenleri
gid://shopify/TaxonomyCategory/sg-1-1-2          : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Kale Direkleri
gid://shopify/TaxonomyCategory/sg-1-1-3          : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Şut Çekme Tee'leri ve Top Tutucular
gid://shopify/TaxonomyCategory/sg-1-1-4          : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Koruyucu Ekipman
gid://shopify/TaxonomyCategory/sg-1-1-4-1        : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Koruyucu Ekipman > Amerikan Futbolu Korseleri
gid://shopify/TaxonomyCategory/sg-1-1-4-2        : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Koruyucu Ekipman > Amerikan Futbolu Kask Aksesuarları
gid://shopify/TaxonomyCategory/sg-1-1-4-2-1      : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Koruyucu Ekipman > Amerikan Futbolu Kask Aksesuarları > Amerikan Futbolu Kask Kayışları
gid://shopify/TaxonomyCategory/sg-1-1-4-2-2      : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Koruyucu Ekipman > Amerikan Futbolu Kask Aksesuarları > Amerikan Futbolu Yüz Maskeleri
gid://shopify/TaxonomyCategory/sg-1-1-4-2-3      : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Koruyucu Ekipman > Amerikan Futbolu Kask Aksesuarları > Amerikan Futbolu Kask Dolguları
gid://shopify/TaxonomyCategory/sg-1-1-4-2-4      : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Koruyucu Ekipman > Amerikan Futbolu Kask Aksesuarları > Amerikan Futbolu Kask Siperliği
gid://shopify/TaxonomyCategory/sg-1-1-4-3        : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Koruyucu Ekipman > Amerikan Futbolu Kasklar
gid://shopify/TaxonomyCategory/sg-1-1-4-4        : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Koruyucu Ekipman > Amerikan Futbolu Boyun Koruyucular
gid://shopify/TaxonomyCategory/sg-1-1-4-5        : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Koruyucu Ekipman > Amerikan Futbolu Kaburga Koruyucu Tişörtler ve Yelekler
gid://shopify/TaxonomyCategory/sg-1-1-4-6        : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Koruyucu Ekipman > Amerikan Futbolu Omuz Dolguları
gid://shopify/TaxonomyCategory/sg-1-1-5          : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Antrenman Ekipmanları
gid://shopify/TaxonomyCategory/sg-1-1-5-1        : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Antrenman Ekipmanları > Amerikan Futbolu Kuklalar ve Kızaklı Kuklalar
gid://shopify/TaxonomyCategory/sg-1-1-5-1-1      : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Antrenman Ekipmanları > Amerikan Futbolu Kuklalar ve Kızaklı Kuklalar > Amerikan Futbolu Kuklaları
gid://shopify/TaxonomyCategory/sg-1-1-5-1-2      : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Antrenman Ekipmanları > Amerikan Futbolu Kuklalar ve Kızaklı Kuklalar > Amerikan Futbolu Kızaklı Kuklaları
gid://shopify/TaxonomyCategory/sg-1-1-6          : Spor Malzemeleri > Spor Ekipmanları > Amerikan Futbolu > Amerikan Futbolu Topları
gid://shopify/TaxonomyCategory/sg-1-2            : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol
gid://shopify/TaxonomyCategory/sg-1-2-1          : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Kaleleri ve Plakaları
gid://shopify/TaxonomyCategory/sg-1-2-1-1        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Kaleleri ve Plakaları > Beyzbol ve Softbol Kaleleri
gid://shopify/TaxonomyCategory/sg-1-2-1-2        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Kaleleri ve Plakaları > Beyzbol ve Softbol Plakaları
gid://shopify/TaxonomyCategory/sg-1-2-2          : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Vuruş Eldivenleri
gid://shopify/TaxonomyCategory/sg-1-2-3          : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softball Eldivenleri
gid://shopify/TaxonomyCategory/sg-1-2-3-1        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softball Eldivenleri > Beyzbol ve Softbol Saha Eldivenleri
gid://shopify/TaxonomyCategory/sg-1-2-4          : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Atış Tutacakları
gid://shopify/TaxonomyCategory/sg-1-2-5          : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Kale Matları
gid://shopify/TaxonomyCategory/sg-1-2-6          : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Kale Atış Noktaları
gid://shopify/TaxonomyCategory/sg-1-2-7          : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Atış Lastikleri
gid://shopify/TaxonomyCategory/sg-1-2-8          : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Koruyucu Kıyafetleri
gid://shopify/TaxonomyCategory/sg-1-2-8-1        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Koruyucu Kıyafetleri > Beyzbol ve Softbol Vuruş Kaskları
gid://shopify/TaxonomyCategory/sg-1-2-8-2        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Koruyucu Kıyafetleri > Beyzbol ve Softbol Göğüs Koruyucuları
gid://shopify/TaxonomyCategory/sg-1-2-8-3        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Koruyucu Kıyafetleri > Beyzbol ve Softbol Bacak Koruyucuları
gid://shopify/TaxonomyCategory/sg-1-2-8-4        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Koruyucu Kıyafetleri > Yakalayıcı Malzeme Setleri
gid://shopify/TaxonomyCategory/sg-1-2-8-5        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Koruyucu Kıyafetleri > Yakalayıcı Kaskları ve Maskeleri
gid://shopify/TaxonomyCategory/sg-1-2-9          : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Eğitim Araçları
gid://shopify/TaxonomyCategory/sg-1-2-9-1        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Eğitim Araçları > Beyzbol ve Softbol Vuruş Kafesleri
gid://shopify/TaxonomyCategory/sg-1-2-9-2        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Eğitim Araçları > Beyzbol ve Softbol Vuruş Tişörtleri
gid://shopify/TaxonomyCategory/sg-1-2-9-3        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Eğitim Araçları > Beyzbol ve Softbolda Vuruş Ağları
gid://shopify/TaxonomyCategory/sg-1-2-9-4        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Eğitim Araçları > Beyzbol ve Softbol Atış Perdeleri
gid://shopify/TaxonomyCategory/sg-1-2-9-5        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Eğitim Araçları > Beyzbol ve Softbol Atış Hedefleri
gid://shopify/TaxonomyCategory/sg-1-2-9-6        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Eğitim Araçları > Beyzbol ve Softbol Radar Atıcıları
gid://shopify/TaxonomyCategory/sg-1-2-9-7        : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol ve Softbol Eğitim Araçları > Beyzbol ve Softbol Swing Çalıştırıcıları
gid://shopify/TaxonomyCategory/sg-1-2-10         : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol Sopaları
gid://shopify/TaxonomyCategory/sg-1-2-11         : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Beyzbol Topları
gid://shopify/TaxonomyCategory/sg-1-2-12         : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Top Fırlatma Makineleri
gid://shopify/TaxonomyCategory/sg-1-2-13         : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Softball Sopaları
gid://shopify/TaxonomyCategory/sg-1-2-14         : Spor Malzemeleri > Spor Ekipmanları > Beyzbol ve Softbol > Softball Topları
gid://shopify/TaxonomyCategory/sg-1-3            : Spor Malzemeleri > Spor Ekipmanları > Basketbol
gid://shopify/TaxonomyCategory/sg-1-3-1          : Spor Malzemeleri > Spor Ekipmanları > Basketbol > Basketbol Potası Parçaları ve Aksesuarları
gid://shopify/TaxonomyCategory/sg-1-3-1-1        : Spor Malzemeleri > Spor Ekipmanları > Basketbol > Basketbol Potası Parçaları ve Aksesuarları > Basketbol Panyaları
gid://shopify/TaxonomyCategory/sg-1-3-1-2        : Spor Malzemeleri > Spor Ekipmanları > Basketbol > Basketbol Potası Parçaları ve Aksesuarları > Basketbol Pota Koruması
gid://shopify/TaxonomyCategory/sg-1-3-1-3        : Spor Malzemeleri > Spor Ekipmanları > Basketbol > Basketbol Potası Parçaları ve Aksesuarları > Basketbol Pota Direkleri
gid://shopify/TaxonomyCategory/sg-1-3-1-4        : Spor Malzemeleri > Spor Ekipmanları > Basketbol > Basketbol Potası Parçaları ve Aksesuarları > Basketbol Ağları
gid://shopify/TaxonomyCategory/sg-1-3-1-5        : Spor Malzemeleri > Spor Ekipmanları > Basketbol > Basketbol Potası Parçaları ve Aksesuarları > Basketbol Çemberleri
gid://shopify/TaxonomyCategory/sg-1-3-2          : Spor Malzemeleri > Spor Ekipmanları > Basketbol > Basketbol Potaları
gid://shopify/TaxonomyCategory/sg-1-3-3          : Spor Malzemeleri > Spor Ekipmanları > Basketbol > Basketbol Eğitim Araçları
gid://shopify/TaxonomyCategory/sg-1-3-3-1        : Spor Malzemeleri > Spor Ekipmanları > Basketbol > Basketbol Eğitim Araçları > Basketbol Savunma Mankenleri
gid://shopify/TaxonomyCategory/sg-1-3-3-2        : Spor Malzemeleri > Spor Ekipmanları > Basketbol > Basketbol Eğitim Araçları > Basketbol Top Sürme Gözlüğü
gid://shopify/TaxonomyCategory/sg-1-3-3-3        : Spor Malzemeleri > Spor Ekipmanları > Basketbol > Basketbol Eğitim Araçları > Basketbol Sıçrama Çalıştırıcıları
gid://shopify/TaxonomyCategory/sg-1-3-3-4        : Spor Malzemeleri > Spor Ekipmanları > Basketbol > Basketbol Eğitim Araçları > Basketbol Atış Yardımcıları
gid://shopify/TaxonomyCategory/sg-1-3-4          : Spor Malzemeleri > Spor Ekipmanları > Basketbol > Basketbol Topları
gid://shopify/TaxonomyCategory/sg-1-4            : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları
gid://shopify/TaxonomyCategory/sg-1-4-1          : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sanatları Koruyucu Giysileri
gid://shopify/TaxonomyCategory/sg-1-4-1-4        : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sanatları Koruyucu Giysileri > Boks ve MMA Eldivenleri
gid://shopify/TaxonomyCategory/sg-1-4-1-4-1      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sanatları Koruyucu Giysileri > Boks ve MMA Eldivenleri > Çanta Eldiveni
gid://shopify/TaxonomyCategory/sg-1-4-1-4-2      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sanatları Koruyucu Giysileri > Boks ve MMA Eldivenleri > Dövüş Eldivenleri
gid://shopify/TaxonomyCategory/sg-1-4-1-4-3      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sanatları Koruyucu Giysileri > Boks ve MMA Eldivenleri > MMA Eldivenleri
gid://shopify/TaxonomyCategory/sg-1-4-1-4-4      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sanatları Koruyucu Giysileri > Boks ve MMA Eldivenleri > Müsabaka Eldivenleri
gid://shopify/TaxonomyCategory/sg-1-4-1-5        : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sanatları Koruyucu Giysileri > Boks ve MMA Bandajları
gid://shopify/TaxonomyCategory/sg-1-4-1-1        : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sanatları Koruyucu Giysileri > Boks ve Dövüş Sporları Kol Koruyucuları
gid://shopify/TaxonomyCategory/sg-1-4-1-2        : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sanatları Koruyucu Giysileri > Boks ve Dövüş Sporları Vücut Koruyucuları
gid://shopify/TaxonomyCategory/sg-1-4-1-3        : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sanatları Koruyucu Giysileri > Boks ve Dövüş Sporları Başlıkları
gid://shopify/TaxonomyCategory/sg-1-4-1-6        : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sanatları Koruyucu Giysileri > MMA Tekmelikleri
gid://shopify/TaxonomyCategory/sg-1-4-2          : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları
gid://shopify/TaxonomyCategory/sg-1-4-2-1        : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Boks ve MMA Lapaları
gid://shopify/TaxonomyCategory/sg-1-4-2-2        : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Dövüş Mankenleri
gid://shopify/TaxonomyCategory/sg-1-4-2-3        : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torba Aksesuarları
gid://shopify/TaxonomyCategory/sg-1-4-2-3-1      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torba Aksesuarları > Kum Torbası ve Antrenman Kılıfları
gid://shopify/TaxonomyCategory/sg-1-4-2-3-2      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torba Aksesuarları > Kum Torbası ve Antrenman Kancaları
gid://shopify/TaxonomyCategory/sg-1-4-2-3-3      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torba Aksesuarları > Kum Torbası ve Antrenman Halatları
gid://shopify/TaxonomyCategory/sg-1-4-2-4        : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torbaları
gid://shopify/TaxonomyCategory/sg-1-4-2-4-1      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torbaları > Kum Torbası ve Antrenman Vücut Rakip Torbaları
gid://shopify/TaxonomyCategory/sg-1-4-2-4-2      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torbaları > Kum Torbası ve Antrenman Çift Uçlu Torbaları
gid://shopify/TaxonomyCategory/sg-1-4-2-4-3      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torbaları > Kum Torbası ve Antrenman Ağır Torbaları
gid://shopify/TaxonomyCategory/sg-1-4-2-4-4      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torbaları > Kum Torbası ve Antrenman Torbaları
gid://shopify/TaxonomyCategory/sg-1-4-2-4-5      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torbaları > Kum Torbası ve Antrenman Kaide Torbaları
gid://shopify/TaxonomyCategory/sg-1-4-2-4-6      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torbaları > Kum Torbası ve Antrenman Pedleri
gid://shopify/TaxonomyCategory/sg-1-4-2-4-7      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torbaları > Kum Torbası ve Antrenman Hız Torbaları
gid://shopify/TaxonomyCategory/sg-1-4-2-4-8      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torbaları > Kum Torbası ve Antrenman Aparkat Torbaları
gid://shopify/TaxonomyCategory/sg-1-4-2-4-9      : Spor Malzemeleri > Spor Ekipmanları > Boks ve Dövüş Sporları > Boks ve Dövüş Sporları Eğitim Ekipmanları > Kum Torbası ve Antrenman Torbaları > Kum Torbası ve Antrenman Duvar Çantaları
