# Shopify Product Taxonomy - Attributes: 2026-08-unstable
# Format: {GID} : {Attribute name}

gid://shopify/TaxonomyAttribute/5398  : 3Dメガネのフィットデザイン
gid://shopify/TaxonomyAttribute/6131  : スクープリリースの仕組み
gid://shopify/TaxonomyAttribute/6311  : スクープ表面のデザイン
gid://shopify/TaxonomyAttribute/6132  : スクープウォールのデザイン
gid://shopify/TaxonomyAttribute/10932 : スクーター用ブレーキパッド素材
gid://shopify/TaxonomyAttribute/4994  : スクーター用ブレーキのタイプ
gid://shopify/TaxonomyAttribute/3304  : スコープの設計
gid://shopify/TaxonomyAttribute/3305  : スコープレンズタイプ
gid://shopify/TaxonomyAttribute/2037  : スコープ/照準器の種類
gid://shopify/TaxonomyAttribute/3063  : スコープ/サイト機能
gid://shopify/TaxonomyAttribute/3170  : スコアボードの機能
gid://shopify/TaxonomyAttribute/10933 : 採点方法
gid://shopify/TaxonomyAttribute/10934 : 得点パターン
gid://shopify/TaxonomyAttribute/10935 : 採点システムタイプ
gid://shopify/TaxonomyAttribute/10216 : スコティッシュスモールパイプ用バッグ素材
gid://shopify/TaxonomyAttribute/10217 : スコティッシュスモールパイプのドローンチューニング構成
gid://shopify/TaxonomyAttribute/10218 : スコティッシュスモールパイプのリードタイプ
gid://shopify/TaxonomyAttribute/2289  : スクラップブックの紙の種類
gid://shopify/TaxonomyAttribute/10219 : スクラップ表面タイプ
gid://shopify/TaxonomyAttribute/5533  : スクリーンアセンブリに含まれる部品
gid://shopify/TaxonomyAttribute/5389  : スクリーン曲率評価
gid://shopify/TaxonomyAttribute/1424  : スクリーンの素材
gid://shopify/TaxonomyAttribute/5403  : スクリーン操作タイプ
gid://shopify/TaxonomyAttribute/5526  : スクリーン保護機能
gid://shopify/TaxonomyAttribute/5524  : スクリーンプロテクター粘着タイプ
gid://shopify/TaxonomyAttribute/5566  : スクリーンプロテクターのカバレッジスタイル
gid://shopify/TaxonomyAttribute/5565  : スクリーンプロテクターの機能
gid://shopify/TaxonomyAttribute/5419  : スクリーンプロテクター仕上げ
gid://shopify/TaxonomyAttribute/5673  : スクリーン表面仕上げ
gid://shopify/TaxonomyAttribute/2003  : 画面/ディスプレイのデザイン
gid://shopify/TaxonomyAttribute/10936 : ねじ駆動タイプ
gid://shopify/TaxonomyAttribute/10937 : ねじサイズ
gid://shopify/TaxonomyAttribute/6133  : スクラバーヘッドの種類
gid://shopify/TaxonomyAttribute/6134  : 洗浄力
gid://shopify/TaxonomyAttribute/10220 : 彫刻用粘土ベースタイプ
gid://shopify/TaxonomyAttribute/7928  : シーフードカット
gid://shopify/TaxonomyAttribute/7929  : シーフード加工方法
gid://shopify/TaxonomyAttribute/7930  : シーフードの供給源
gid://shopify/TaxonomyAttribute/1497  : 魚介類の種類
gid://shopify/TaxonomyAttribute/6135  : シーフード用器具同梱
gid://shopify/TaxonomyAttribute/10938 : シール素材
gid://shopify/TaxonomyAttribute/2384  : シーリングスタンプの種類
gid://shopify/TaxonomyAttribute/8681  : シールタイプ
gid://shopify/TaxonomyAttribute/10939 : シーラント配合
gid://shopify/TaxonomyAttribute/6136  : シーリングモード
gid://shopify/TaxonomyAttribute/8682  : シール対象の漏れタイプ
gid://shopify/TaxonomyAttribute/10940 : シーム構造
gid://shopify/TaxonomyAttribute/6802  : 縫い目デザイン
gid://shopify/TaxonomyAttribute/10221 : シームゲージの目盛りタイプ
gid://shopify/TaxonomyAttribute/10222 : シームゲージスライダー素材
gid://shopify/TaxonomyAttribute/10223 : シームリッパー先端スタイル
gid://shopify/TaxonomyAttribute/6803  : シームシーリングタイプ
gid://shopify/TaxonomyAttribute/10941 : シームタイプ
gid://shopify/TaxonomyAttribute/1628  : シーズン
gid://shopify/TaxonomyAttribute/10942 : シーズン評価
gid://shopify/TaxonomyAttribute/8683  : 季節/状態への対応保護
gid://shopify/TaxonomyAttribute/7931  : 調味料の種類
gid://shopify/TaxonomyAttribute/8684  : シート調整電動タイプ
gid://shopify/TaxonomyAttribute/8685  : シートベルト取付タイプ
gid://shopify/TaxonomyAttribute/8686  : シートベルトバックル電気コネクタータイプ
gid://shopify/TaxonomyAttribute/8687  : シートベルトバックル取付タイプ
gid://shopify/TaxonomyAttribute/8688  : シートベルトバックル解除ボタンの色
gid://shopify/TaxonomyAttribute/8689  : シートベルトカバーの配置
gid://shopify/TaxonomyAttribute/8690  : シートベルト統合
gid://shopify/TaxonomyAttribute/8691  : シートベルト装備
gid://shopify/TaxonomyAttribute/8692  : シートベルトストラップ取付位置
gid://shopify/TaxonomyAttribute/8693  : シートカバー配置
gid://shopify/TaxonomyAttribute/8694  : シートカバー固定方法
gid://shopify/TaxonomyAttribute/8695  : シートカバーセット内容
gid://shopify/TaxonomyAttribute/2405  : シートクッション
gid://shopify/TaxonomyAttribute/6953  : 座面生地
gid://shopify/TaxonomyAttribute/6954  : 座面高さカテゴリ
gid://shopify/TaxonomyAttribute/6955  : 座面素材
gid://shopify/TaxonomyAttribute/8696  : シートマウントタイプ
gid://shopify/TaxonomyAttribute/5035  : 座席予約
gid://shopify/TaxonomyAttribute/5066  : 座席回転
gid://shopify/TaxonomyAttribute/2406  : 椅子の形状
gid://shopify/TaxonomyAttribute/1537  : シート構造
gid://shopify/TaxonomyAttribute/5062  : 座席旋回メカニズム
gid://shopify/TaxonomyAttribute/1518  : シートタイプ
gid://shopify/TaxonomyAttribute/6956  : シート表面素材
gid://shopify/TaxonomyAttribute/10943 : シートポストクランプメカニズム
gid://shopify/TaxonomyAttribute/6957  : セクション向きの互換性
gid://shopify/TaxonomyAttribute/6958  : セクショナル構成
gid://shopify/TaxonomyAttribute/6959  : セクショナル形状
gid://shopify/TaxonomyAttribute/10944 : 固定コンポーネント
gid://shopify/TaxonomyAttribute/1939  : セキュリティアルゴリズム
gid://shopify/TaxonomyAttribute/2139  : セキュリティレベル
gid://shopify/TaxonomyAttribute/6137  : セキュリティセンサーのサブタイプ
gid://shopify/TaxonomyAttribute/7932  : 種の含有状況
gid://shopify/TaxonomyAttribute/7933  : シードサイズ分類
gid://shopify/TaxonomyAttribute/6138  : 種子の処理
gid://shopify/TaxonomyAttribute/10224 : 自己粘着性バックフォーマット
gid://shopify/TaxonomyAttribute/10225 : 粘着式面ファスナー裏面タイプ
gid://shopify/TaxonomyAttribute/10226 : 自己粘着面ファスナー形状
gid://shopify/TaxonomyAttribute/6139  : セルフクリーニング方法
gid://shopify/TaxonomyAttribute/10227 : 自己硬化粘土仕上げ
gid://shopify/TaxonomyAttribute/10228 : 自己硬化粘土の硬化後耐水性
gid://shopify/TaxonomyAttribute/5024  : 自撮り棒機能タイプ
gid://shopify/TaxonomyAttribute/5504  : 半導体材料
gid://shopify/TaxonomyAttribute/5195  : 体感効果
gid://shopify/TaxonomyAttribute/10945 : センサー機能
gid://shopify/TaxonomyAttribute/10946 : センサー測定モード
gid://shopify/TaxonomyAttribute/10947 : センサーマウント位置
gid://shopify/TaxonomyAttribute/8697  : センサーマウントタイプ
gid://shopify/TaxonomyAttribute/8698  : センサーまたはゲージの取り付け位置
gid://shopify/TaxonomyAttribute/1332  : センサーの種類
gid://shopify/TaxonomyAttribute/2988  : センサ/測定ツールの機能
gid://shopify/TaxonomyAttribute/5168  : 感覚的効果
gid://shopify/TaxonomyAttribute/6549  : 感覚モダリティ
gid://shopify/TaxonomyAttribute/6550  : 感覚刺激玩具のフィジェットメカニズム
gid://shopify/TaxonomyAttribute/6551  : 感覚刺激玩具のライト機能
gid://shopify/TaxonomyAttribute/6552  : 感覚刺激玩具の質感タイプ
gid://shopify/TaxonomyAttribute/10229 : スパンコール適用方法
gid://shopify/TaxonomyAttribute/10230 : スパンコール仕上げ
gid://shopify/TaxonomyAttribute/2323  : シークイン/グリッターの形
gid://shopify/TaxonomyAttribute/10231 : ロックミシンのステッチ機能
gid://shopify/TaxonomyAttribute/10232 : ロックミシンの使用糸数
gid://shopify/TaxonomyAttribute/6140  : サーバーウェア同梱
gid://shopify/TaxonomyAttribute/8699  : サービス間隔
gid://shopify/TaxonomyAttribute/2645  : サービスの種類
gid://shopify/TaxonomyAttribute/7934  : 提供温度
gid://shopify/TaxonomyAttribute/7935  : ごまの殻の状態
gid://shopify/TaxonomyAttribute/7936  : ごまの焙煎度
gid://shopify/TaxonomyAttribute/7937  : ゴマの種類
gid://shopify/TaxonomyAttribute/10948 : セット分類
gid://shopify/TaxonomyAttribute/10233 : セット内容
gid://shopify/TaxonomyAttribute/6804  : セットアイテム付き
gid://shopify/TaxonomyAttribute/10949 : 設置機構
gid://shopify/TaxonomyAttribute/6553  : 設置タイプ
gid://shopify/TaxonomyAttribute/10234 : 縫い付け芯地の伸縮性
gid://shopify/TaxonomyAttribute/10235 : 縫い付けラベル配置
gid://shopify/TaxonomyAttribute/10236 : 縫い付けエッジ仕上げ
gid://shopify/TaxonomyAttribute/10237 : 縫い付けラインストーンの穴の向き
gid://shopify/TaxonomyAttribute/2339  : ミシンの押えの種類
gid://shopify/TaxonomyAttribute/10238 : ソーイングキットコンポーネント付き
gid://shopify/TaxonomyAttribute/10239 : ミシンボビンクラス
gid://shopify/TaxonomyAttribute/10240 : ミシンボタンホールタイプ
gid://shopify/TaxonomyAttribute/10241 : ミシンディスプレイタイプ
gid://shopify/TaxonomyAttribute/10242 : ミシン針ポイントタイプ
gid://shopify/TaxonomyAttribute/10243 : スイングマシンニードルシステム
gid://shopify/TaxonomyAttribute/10244 : ミシンニードルタイプ
gid://shopify/TaxonomyAttribute/2340  : ミシン部品のカテゴリー
gid://shopify/TaxonomyAttribute/10245 : ミシンシャンクタイプ
gid://shopify/TaxonomyAttribute/10246 : 縫製パターンアクセサリータイプ
gid://shopify/TaxonomyAttribute/10247 : 縫製パターンに必要な副資材
gid://shopify/TaxonomyAttribute/10248 : 縫製パターンの推奨生地
gid://shopify/TaxonomyAttribute/10249 : 縫製パターンのサイズ範囲
gid://shopify/TaxonomyAttribute/10250 : 縫製糸サイズ規格
gid://shopify/TaxonomyAttribute/10950 : シャフトの曲率
gid://shopify/TaxonomyAttribute/1300  : シャフトフレックス
gid://shopify/TaxonomyAttribute/10951 : シャフトキックポイント
gid://shopify/TaxonomyAttribute/10952 : シャフト長さタイプ
gid://shopify/TaxonomyAttribute/2178  : シャフトの方向
gid://shopify/TaxonomyAttribute/10953 : シャフト形状
gid://shopify/TaxonomyAttribute/10251 : シェーカー充填材
gid://shopify/TaxonomyAttribute/6141  : シェーカーセット同梱
gid://shopify/TaxonomyAttribute/10252 : シェーカーシェル素材
gid://shopify/TaxonomyAttribute/7938  : エシャロットの種類
gid://shopify/TaxonomyAttribute/1653  : シャンプーの種類
gid://shopify/TaxonomyAttribute/10954 : シャンクスタイル
gid://shopify/TaxonomyAttribute/73    : 形状
gid://shopify/TaxonomyAttribute/6805  : シェイプウェア補整機能
gid://shopify/TaxonomyAttribute/1197  : 補正下着のサポートレベル
gid://shopify/TaxonomyAttribute/1684  : シェービングクリームのタイプ
gid://shopify/TaxonomyAttribute/1687  : シェービングキットの内容物
gid://shopify/TaxonomyAttribute/6142  : シース素材
gid://shopify/TaxonomyAttribute/10253 : 鞘タイプ
gid://shopify/TaxonomyAttribute/2066  : 光沢/艶のレベル
gid://shopify/TaxonomyAttribute/5285  : シートマスク素材
gid://shopify/TaxonomyAttribute/10254 : 楽譜クリップ緩衝材素材
gid://shopify/TaxonomyAttribute/10255 : 楽譜クリップのばね張力レベル
gid://shopify/TaxonomyAttribute/10256 : 楽譜クリップの使用環境
gid://shopify/TaxonomyAttribute/6143  : 家電の棚の位置
gid://shopify/TaxonomyAttribute/2567  : 棚の素材
gid://shopify/TaxonomyAttribute/10257 : シェル構造
gid://shopify/TaxonomyAttribute/10258 : シェル仕上げ
gid://shopify/TaxonomyAttribute/2890  : シェル/フレーム材料
gid://shopify/TaxonomyAttribute/7939  : 殻/外皮の状態
gid://shopify/TaxonomyAttribute/8700  : シフトブーツ取り付け方式
gid://shopify/TaxonomyAttribute/8701  : シフトブーツ取付部品付属
gid://shopify/TaxonomyAttribute/8702  : シフトノブ照明
gid://shopify/TaxonomyAttribute/8703  : シフトノブ取付方式
gid://shopify/TaxonomyAttribute/8704  : シフトノブ形状
gid://shopify/TaxonomyAttribute/8705  : シフトパターンタイプ
gid://shopify/TaxonomyAttribute/10955 : シフター対応性
gid://shopify/TaxonomyAttribute/10956 : シフターマウントインターフェース
gid://shopify/TaxonomyAttribute/10957 : シフト操作方式
gid://shopify/TaxonomyAttribute/10958 : シフトメカニズム
gid://shopify/TaxonomyAttribute/10959 : シムの用途
gid://shopify/TaxonomyAttribute/10960 : すね当て取付方式
gid://shopify/TaxonomyAttribute/2916  : ページずらし/タイル材質
gid://shopify/TaxonomyAttribute/6806  : シャツカフスタイル
gid://shopify/TaxonomyAttribute/7941  : 焼酎・ソジュの種類
gid://shopify/TaxonomyAttribute/7940  : 焼酎の主原料
gid://shopify/TaxonomyAttribute/8706  : ショックアブソーバーブッシュ素材
gid://shopify/TaxonomyAttribute/8707  : ショックアブソーバー加圧方式
gid://shopify/TaxonomyAttribute/8708  : ショックアブソーバーマウントタイプ (低)
gid://shopify/TaxonomyAttribute/8709  : ショックアブソーバーマウントタイプ (上部)
gid://shopify/TaxonomyAttribute/8710  : ショックアブソーバー位置
gid://shopify/TaxonomyAttribute/10961 : 衝撃吸収システム
gid://shopify/TaxonomyAttribute/1321  : スノーシューのバインディングタイプ
gid://shopify/TaxonomyAttribute/6144  : 靴ブラシのタイプ
gid://shopify/TaxonomyAttribute/10962 : シューズ履き口高さ
gid://shopify/TaxonomyAttribute/10963 : シューカバー高さ
gid://shopify/TaxonomyAttribute/6145  : シューズ乾燥技術
gid://shopify/TaxonomyAttribute/3009  : シューズの特徴
gid://shopify/TaxonomyAttribute/846   : 靴のフィット感
gid://shopify/TaxonomyAttribute/6146  : 靴オーガナイザーのデザイン
gid://shopify/TaxonomyAttribute/6147  : 靴磨きフォーム
gid://shopify/TaxonomyAttribute/87    : 靴のサイズ
gid://shopify/TaxonomyAttribute/10964 : シューズサイズ規格
gid://shopify/TaxonomyAttribute/6148  : 靴の処理目的
gid://shopify/TaxonomyAttribute/6149  : シューツリーのデザイン
gid://shopify/TaxonomyAttribute/6807  : 靴ひもアグレット素材
gid://shopify/TaxonomyAttribute/2025  : 撮影モード
gid://shopify/TaxonomyAttribute/10965 : 射撃レスト設計
gid://shopify/TaxonomyAttribute/10966 : シューティングスティックヨーク設計
gid://shopify/TaxonomyAttribute/10967 : 射撃ターゲットスタイル
gid://shopify/TaxonomyAttribute/10968 : シューティングターゲットタイプ
gid://shopify/TaxonomyAttribute/8711  : ショートブロックアセンブリのバランスタイプ
gid://shopify/TaxonomyAttribute/8712  : ショートブロックの用途
gid://shopify/TaxonomyAttribute/8713  : ショートブロック回転アセンブリ付属
gid://shopify/TaxonomyAttribute/6312  : ショットグラスのスタイル
gid://shopify/TaxonomyAttribute/10969 : ショットサイズ
gid://shopify/TaxonomyAttribute/10259 : ショットガン作動方式
